18400.1,18399.8,18395.7,18349,17829,13450.6,3520.2,371.303,32.9305,2.87145,0.25001,
483938,483693,480891,450887,262648,45318.1,4313.96,378.633,32.9855,2.87173,0.25,
2353.84,2353.84,2353.77,2353.01,2344.24,2248.06,1527.93,326.506,32.5454,2.86946,0.25008,
9841.94,9841.84,9840.68,9827.29,9676.16,8223.43,3018.21,364.916,32.8808,2.8712,0.250019,
3776.74,3776.73,3776.56,3774.58,3752.08,3511.57,2022.42,344.46,32.7106,2.87032,0.25005,
68515.1,68510.2,68453.7,67811.4,61213.4,28906,4092.8,376.85,32.9723,2.87167,0.250003,
85.6284,85.6284,85.6283,85.6273,85.6158,85.4837,83.9953,69.9958,24.0161,2.81032,0.252209,
13973.8,13973.6,13971.2,13944.3,13641.9,10921.7,3319.11,368.951,32.9124,2.87136,0.250013,
13100.1,13099.9,13097.8,13074.1,12808,10380.6,3267.36,368.304,32.9073,2.87134,0.250014,
6055.86,6055.82,6055.38,6050.31,5992.69,5401.73,2532.73,356.67,32.8144,2.87086,0.250031,
40258.2,40256.5,40237,40014.2,37621.4,22302,3928.14,375.405,32.9615,2.87161,0.250005,
96158.1,96148.4,96037.2,94777.7,82368.8,32895.6,4164.29,377.446,32.9767,2.87169,0.250002,
792.353,792.352,792.345,792.258,791.263,780.008,670.46,256.558,31.7076,2.86498,0.250237,
3269.82,3269.81,3269.68,3268.2,3251.32,3069.17,1867.43,339.67,32.6681,2.8701,0.250057,
2993.38,2993.37,2993.27,2992.03,2977.87,2824.35,1773.89,336.451,32.6389,2.86995,0.250063,
64896.7,64892.2,64841.6,64264.9,58308.7,28241.6,4079.22,376.735,32.9714,2.87166,0.250003,
9.84801e+07,8.92616e+07,4.30118e+07,6.18713e+06,571051,49974.9,4352.56,378.928,32.9877,2.87175,0.25,
261901,261829,261006,251907,179881,41984.9,4281.61,378.383,32.9837,2.87173,0.250001,
1124.1,1124.1,1124.09,1123.91,1121.91,1099.41,893.548,283.586,32.075,2.86697,0.250167,
504936,504669,501619,469061,268713,45495.2,4315.56,378.646,32.9856,2.87174,0.25,
2.1574e+07,2.10967e+07,1.68216e+07,5.055e+06,559486,49884.6,4351.88,378.922,32.9876,2.87175,0.25,
7.95753e+07,7.34462e+07,3.89684e+07,6.09614e+06,570266,49968.8,4352.52,378.927,32.9877,2.87175,0.25,
222488,222436,221842,215235,160369,40825.6,4269.25,378.287,32.983,2.87172,0.250001,
6.05511e+07,5.69357e+07,3.37723e+07,5.95286e+06,568984,49959,4352.44,378.927,32.9877,2.87175,0.25,
2.84019e+06,2.83176e+06,2.73835e+06,1.98586e+06,477762,49135.2,4346.09,378.879,32.9873,2.87174,0.25,
1.19796e+06,1.19645e+06,1.17945e+06,1.01397e+06,388236,47997,4337,378.81,32.9868,2.87174,0.25,
132399,132381,132170,129796,107597,36294.1,4214.24,377.851,32.9797,2.87171,0.250001,
1329.83,1329.83,1329.81,1329.56,1326.76,1295.4,1018.8,295.072,32.2129,2.86771,0.250141,
6063.48,6063.44,6063,6057.92,6000.15,5407.79,2534.06,356.697,32.8146,2.87086,0.250031,
9886.18,9886.08,9884.9,9871.4,9718.92,8254.29,3022.36,364.977,32.8813,2.8712,0.250019,
31051.3,31050.3,31038.7,30906,29458.8,19155.6,3817.71,374.373,32.9538,2.87157,0.250006,
2.27997e+06,2.27453e+06,2.21387e+06,1.6947e+06,458799,48927.3,4344.46,378.866,32.9872,2.87174,0.25,
21493.8,21493.3,21487.7,21424,20718.5,15032.2,3619.86,372.381,32.9387,2.8715,0.250009,
16320.1,16319.8,16316.6,16279.8,15869.2,12304.2,3436.43,370.353,32.9232,2.87142,0.250011,
70580.1,70574.9,70514.9,69833.5,62856.4,29267.2,4099.96,376.911,32.9728,2.87167,0.250003,
3.81472e+07,3.66798e+07,2.54392e+07,5.62791e+06,565862,49934.8,4352.26,378.925,32.9877,2.87175,0.25,
47717.7,47715.4,47687.9,47375.3,44057.6,24416.4,3988.97,375.952,32.9656,2.87163,0.250004,
932002,931092,920764,816706,355371,47454.4,4332.52,378.776,32.9866,2.87174,0.25,
